tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_1505,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-05 17:25:07.817743,Texas,Democrat,62,155,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-05
tweet_1506,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-05-22 17:25:07.817823,Texas,Independent,16,167,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.9272873,2025-05-22
tweet_1507,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-14 17:25:07.817940,New York,Republican,60,463,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-14
tweet_1508,New poll shows tight race in key swing states. #Democrat2024 #Election2024,2025-05-15 17:25:07.818025,New York,Democrat,41,204,new poll shows tight race in key swing states democrat election,new poll shows tight race key swing states democrat,neutral,0.8322589993476868,0,0.96445656,2025-05-15
tweet_1509,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-07 17:25:07.818106,Pennsylvania,Democrat,18,6,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-07
tweet_1510,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-19 17:25:07.818185,Texas,Democrat,60,86,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-19
tweet_1511,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-26 17:25:07.818264,New York,Independent,32,253,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-26
tweet_1512,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-13 17:25:07.818342,Florida,Democrat,52,106,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-13
tweet_1513,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-01 17:25:07.818421,New York,Independent,48,328,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-01
tweet_1514,Finally a candidate who listens to working people! #Independent2024 #Election2024,2025-05-05 17:25:07.818501,Pennsylvania,Independent,99,58,finally a candidate who listens to working people independent election,finally listens working people independent,positive,0.600748598575592,4,0.94134796,2025-05-05
tweet_1515,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-02 17:25:07.818579,California,Independent,38,89,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-02
tweet_1516,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-05-06 17:25:07.818658,New York,Republican,20,51,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-05-06
tweet_1517,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-04-28 17:25:07.818749,California,Independent,43,159,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.9272873,2025-04-28
tweet_1518,Election day is approaching quickly. #Democrat2024 #Election2024,2025-04-29 17:25:07.818843,Pennsylvania,Democrat,50,180,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-04-29
tweet_1519,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-17 17:25:07.818950,Texas,Independent,55,22,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-17
tweet_1520,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-01 17:25:07.819033,New York,Republican,0,130,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-01
tweet_1521,Weak debate performance. No real solutions offered. #Republican2024 #Election2024,2025-05-02 17:25:07.819113,California,Republican,99,188,weak debate performance no real solutions offered republican election,weak debate performance real solutions offered republican,negative,0.8771274089813232,4,0.9572164,2025-05-02
tweet_1522,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-13 17:25:07.819198,Texas,Republican,90,416,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.96445656,2025-05-13
tweet_1523,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-06 17:25:07.819284,California,Independent,22,451,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-06
tweet_1524,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-06 17:25:07.819365,Texas,Independent,40,121,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.95721626,2025-05-06
tweet_1525,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-04-28 17:25:07.819445,Florida,Republican,66,448,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-04-28
tweet_1526,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-05-10 17:25:07.819524,California,Democrat,56,378,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-05-10
tweet_1527,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-21 17:25:07.819604,California,Republican,11,54,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-21
tweet_1528,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-04-28 17:25:07.819687,Pennsylvania,Republican,69,158,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-04-28
tweet_1529,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-26 17:25:07.819789,Pennsylvania,Democrat,51,137,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-26
tweet_1530,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-14 17:25:07.819905,New York,Independent,58,369,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-14
tweet_1531,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-04 17:25:07.819993,Pennsylvania,Independent,95,396,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-04
tweet_1532,Terrible policy decision. This will hurt the economy. #Republican2024 #Election2024,2025-05-03 17:25:07.820074,New York,Republican,60,443,terrible policy decision this will hurt the economy republican election,terrible policy decision hurt economy republican,negative,0.9369646310806274,0,0.9477752,2025-05-03
tweet_1533,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-04 17:25:07.820155,Florida,Republican,17,95,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-04
tweet_1534,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-10 17:25:07.820242,Florida,Republican,71,462,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-10
tweet_1535,Another broken promise from politicians. #Republican2024 #Election2024,2025-05-26 17:25:07.820323,California,Republican,68,293,another broken promise from politicians republican election,another broken promise politicians republican,negative,0.8090128302574158,1,0.9448747,2025-05-26
tweet_1536,Another broken promise from politicians. #Republican2024 #Election2024,2025-05-23 17:25:07.820402,Texas,Republican,32,288,another broken promise from politicians republican election,another broken promise politicians republican,negative,0.8090128302574158,1,0.9448747,2025-05-23
tweet_1537,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-04 17:25:07.820481,Texas,Republican,86,81,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-04
tweet_1538,Voter registration deadline is next month. #Democrat2024 #Election2024,2025-05-15 17:25:07.820560,California,Democrat,72,130,voter registration deadline is next month democrat election,voter registration deadline next month democrat,neutral,0.9037363529205322,2,0.950038,2025-05-15
tweet_1539,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-17 17:25:07.820640,New York,Republican,15,471,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-17
tweet_1540,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-25 17:25:07.820729,California,Independent,23,456,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-25
tweet_1541,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-02 17:25:07.820815,New York,Independent,32,415,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-02
tweet_1542,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-07 17:25:07.820910,Texas,Independent,8,280,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-07
tweet_1543,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-13 17:25:07.820993,Florida,Independent,92,325,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-13
tweet_1544,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-23 17:25:07.821073,Florida,Democrat,2,86,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-23
tweet_1545,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-22 17:25:07.821158,Pennsylvania,Republican,96,410,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.96445656,2025-05-22
tweet_1546,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-24 17:25:07.821240,Pennsylvania,Democrat,95,70,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-24
tweet_1547,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-03 17:25:07.821328,California,Independent,37,187,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-03
tweet_1548,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-26 17:25:07.821417,Texas,Democrat,79,191,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-26
tweet_1549,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-04-29 17:25:07.821497,Pennsylvania,Independent,42,335,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.9272873,2025-04-29
tweet_1550,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-06 17:25:07.821576,California,Independent,8,456,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.947775,2025-05-06
tweet_1551,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-14 17:25:07.821654,Texas,Republican,32,0,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-14
tweet_1552,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-22 17:25:07.821741,New York,Independent,79,273,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.94777495,2025-05-22
tweet_1553,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-05 17:25:07.821821,Pennsylvania,Independent,7,386,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-05
tweet_1554,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-04 17:25:07.821915,New York,Republican,81,177,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-04
tweet_1555,Terrible policy decision. This will hurt the economy. #Independent2024 #Election2024,2025-05-09 17:25:07.821997,Pennsylvania,Independent,56,230,terrible policy decision this will hurt the economy independent election,terrible policy decision hurt economy independent,negative,0.9372010231018066,0,0.9477751,2025-05-09
tweet_1556,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-13 17:25:07.822077,New York,Independent,52,318,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-13
tweet_1557,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-11 17:25:07.822156,Florida,Republican,16,228,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-11
tweet_1558,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-19 17:25:07.822238,Pennsylvania,Republican,11,168,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-19
tweet_1559,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-05 17:25:07.822316,Texas,Republican,55,491,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-05
tweet_1560,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-04-28 17:25:07.822396,New York,Democrat,99,172,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-04-28
tweet_1561,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-24 17:25:07.822482,Pennsylvania,Democrat,13,322,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-24
tweet_1562,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-04-28 17:25:07.822562,New York,Republican,53,137,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-04-28
tweet_1563,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-04 17:25:07.822641,Pennsylvania,Democrat,60,85,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.94777524,2025-05-04
tweet_1564,This candidate is out of touch with regular people. #Republican2024 #Election2024,2025-05-18 17:25:07.822732,Florida,Republican,1,479,this candidate is out of touch with regular people republican election,touch regular people republican,negative,0.8659353256225586,2,0.9272871,2025-05-18
tweet_1565,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-05 17:25:07.822812,New York,Independent,76,135,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-05
tweet_1566,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-14 17:25:07.822913,Pennsylvania,Republican,40,378,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-14
tweet_1567,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-10 17:25:07.822992,California,Republican,5,88,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-10
tweet_1568,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-17 17:25:07.823071,Pennsylvania,Democrat,78,332,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-17
tweet_1569,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-13 17:25:07.823149,New York,Independent,81,375,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-13
tweet_1570,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-26 17:25:07.823228,Pennsylvania,Independent,4,76,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-26
tweet_1571,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-20 17:25:07.823306,Florida,Independent,34,14,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-20
tweet_1572,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-20 17:25:07.823386,Texas,Democrat,74,426,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-20
tweet_1573,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-17 17:25:07.823466,Florida,Republican,94,146,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-17
tweet_1574,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-26 17:25:07.823545,California,Independent,89,207,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-26
tweet_1575,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-26 17:25:07.823624,Pennsylvania,Republican,77,90,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-26
tweet_1576,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-05-07 17:25:07.823709,New York,Independent,46,53,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.92728734,2025-05-07
tweet_1577,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-18 17:25:07.823789,Pennsylvania,Independent,76,205,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-18
tweet_1578,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-22 17:25:07.823881,New York,Independent,69,217,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-22
tweet_1579,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-08 17:25:07.823961,Texas,Republican,18,256,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-08
tweet_1580,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-19 17:25:07.824045,New York,Democrat,80,182,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-19
tweet_1581,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-23 17:25:07.824125,New York,Democrat,71,136,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-23
tweet_1582,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-01 17:25:07.824203,New York,Republican,18,27,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-01
tweet_1583,This candidate is out of touch with regular people. #Republican2024 #Election2024,2025-05-03 17:25:07.824281,Texas,Republican,94,119,this candidate is out of touch with regular people republican election,touch regular people republican,negative,0.8659353256225586,2,0.9272871,2025-05-03
tweet_1584,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-25 17:25:07.824358,California,Republican,60,65,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.9644567,2025-05-25
tweet_1585,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-15 17:25:07.824437,California,Republican,35,232,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-15
tweet_1586,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-04-28 17:25:07.824513,California,Democrat,60,17,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-04-28
tweet_1587,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-11 17:25:07.824594,Pennsylvania,Independent,42,187,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-11
tweet_1588,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-05 17:25:07.824673,New York,Democrat,56,268,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-05
tweet_1589,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-26 17:25:07.824761,Pennsylvania,Democrat,47,4,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-26
tweet_1590,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-22 17:25:07.824863,New York,Independent,44,140,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-22
tweet_1591,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-15 17:25:07.824950,Florida,Republican,46,39,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-15
tweet_1592,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-05 17:25:07.825030,Pennsylvania,Democrat,20,256,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.959112,2025-05-05
tweet_1593,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-23 17:25:07.825109,Texas,Republican,2,346,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-23
tweet_1594,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-05-21 17:25:07.825187,California,Democrat,86,253,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-05-21
tweet_1595,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-17 17:25:07.825267,Pennsylvania,Republican,46,331,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-17
tweet_1596,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-09 17:25:07.825346,Florida,Democrat,26,354,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-09
tweet_1597,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-04-29 17:25:07.825426,Texas,Independent,96,216,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-04-29
tweet_1598,Strong leadership when we need it most. #Independent2024 #Election2024,2025-04-29 17:25:07.825504,Texas,Independent,96,422,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-04-29
tweet_1599,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-09 17:25:07.825583,California,Independent,97,166,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-09
tweet_1600,Election day is approaching quickly. #Independent2024 #Election2024,2025-04-27 17:25:07.825665,Florida,Independent,34,266,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-04-27
tweet_1601,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-11 17:25:07.825776,Florida,Republican,94,387,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-11
tweet_1602,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-12 17:25:07.825873,California,Independent,2,228,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-12
tweet_1603,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-13 17:25:07.825953,California,Democrat,61,290,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-13
tweet_1604,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-25 17:25:07.826037,Pennsylvania,Independent,50,437,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.9572162,2025-05-25
tweet_1605,"Same old politics, nothing will change. #Republican2024 #Election2024",2025-04-27 17:25:07.826118,Texas,Republican,6,270,same old politics nothing will change republican election,old politics nothing change republican,negative,0.7597195506095886,3,0.94394654,2025-04-27
tweet_1606,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-22 17:25:07.826198,Texas,Independent,54,332,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-22
tweet_1607,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-04 17:25:07.826278,Texas,Independent,94,79,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.95721626,2025-05-04
tweet_1608,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-21 17:25:07.826362,Florida,Republican,31,363,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-21
tweet_1609,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-18 17:25:07.826443,Texas,Independent,7,63,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-18
tweet_1610,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-10 17:25:07.826522,Texas,Independent,78,109,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-10
tweet_1611,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-23 17:25:07.826606,California,Democrat,5,165,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-23
tweet_1612,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-03 17:25:07.826685,Florida,Republican,98,30,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.9644567,2025-05-03
tweet_1613,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-16 17:25:07.826773,Texas,Independent,61,367,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.95721626,2025-05-16
tweet_1614,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-24 17:25:07.826890,Florida,Independent,44,34,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-24
tweet_1615,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-18 17:25:07.826987,Florida,Democrat,14,20,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-18
tweet_1616,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-08 17:25:07.827066,New York,Republican,54,470,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.96445656,2025-05-08
tweet_1617,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-08 17:25:07.827151,Pennsylvania,Republican,87,335,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-08
tweet_1618,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-11 17:25:07.827230,New York,Independent,55,37,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-11
tweet_1619,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-26 17:25:07.827311,California,Independent,95,200,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-26
